5;bunker;364.00;24.20;1780.00;-1.57;0
5;bunker;383.00;22.00;1799.00;-1.57;0
5;bunker;370.00;22.20;1816.00;-1.57;0
5;bunker;342.00;19.80;1797.00;-1.57;0
5;bunker;397.00;20.40;1801.00;-1.57;0
5;anti_air_building;368.00;23.50;1788.00;-1.57;0
5;anti_air_building;383.00;22.30;1804.00;-1.57;0
5;anti_air_building;349.00;21.10;1806.00;-1.57;0
5;synthetic_refinery;405.00;19.60;1750.00;-1.57;0
5;nuclear_reactor;369.00;21.20;1822.00;-1.57;0
5;rocket_site;385.00;21.10;1830.00;-1.57;0
5;radar_station;344.00;20.40;1757.00;-1.57;0
5;fuel_silo;403.00;20.50;1808.00;-1.57;0
6;supply_node;5490.00;17.00;1913.00;-1.57;0
6;supply_node;5500.00;17.10;1981.00;-1.57;0
6;supply_node;5480.00;16.80;1939.00;-1.57;0
6;supply_node;5492.00;15.70;1939.00;-1.57;0
6;supply_node;5466.00;16.80;1964.00;-1.57;0
6;supply_node;5499.00;16.00;1932.00;-1.57;0
6;supply_node;5505.00;15.90;1970.00;-1.57;0
6;supply_node;5520.00;17.10;1911.00;-1.57;0
6;supply_node;5452.00;16.10;1927.00;-1.57;0
6;supply_node;5464.00;16.50;1941.00;-1.57;0
6;supply_node;5506.00;16.40;1917.00;-1.57;0
6;arms_factory;5471.00;16.70;1968.00;-1.57;0
6;arms_factory;5467.00;16.50;1959.00;-1.57;0
6;arms_factory;5471.00;17.30;1939.00;-1.57;0
6;arms_factory;5468.00;17.40;1924.00;-1.57;0
6;arms_factory;5503.00;17.40;1983.00;-1.57;0
6;arms_factory;5481.00;16.80;1959.00;-1.57;0
6;industrial_complex;5474.00;16.40;1954.00;-1.57;0
6;industrial_complex;5502.00;15.60;1968.00;-1.57;0
6;industrial_complex;5501.00;17.00;1912.00;-1.57;0
6;industrial_complex;5514.00;16.20;1922.00;-1.57;0
6;industrial_complex;5500.00;15.20;1953.00;-1.57;0
6;industrial_complex;5515.00;17.80;1984.00;-1.57;0
6;air_base;5510.00;15.40;1939.00;-1.57;0
6;bunker;5500.00;16.90;1912.00;-1.57;0
6;bunker;5525.00;13.80;1896.00;-1.57;0
6;bunker;5506.00;15.60;1926.00;-1.57;0
6;bunker;5512.00;15.20;1946.00;-1.57;0
6;bunker;5518.00;15.30;1947.00;-1.57;0
6;bunker;5510.00;15.20;1945.00;-1.57;0
6;bunker;5509.00;15.70;1961.00;-1.57;0
6;bunker;5505.00;15.80;1968.00;-1.57;0
6;bunker;5476.00;16.90;1939.00;-1.57;0
6;bunker;5473.00;16.40;1953.00;-1.57;0
6;anti_air_building;5452.00;16.20;1924.00;-1.57;0
6;anti_air_building;5509.00;16.10;1921.00;-1.57;0
6;anti_air_building;5485.00;16.20;1957.00;-1.57;0
6;synthetic_refinery;5503.00;15.20;1950.00;-1.57;0
6;nuclear_reactor;5491.00;16.70;1982.00;-1.57;0
6;rocket_site;5500.00;15.80;1941.00;-1.57;0
6;radar_station;5518.00;15.30;1948.00;-1.57;0
6;fuel_silo;5534.00;15.30;1906.00;-1.57;0
7;supply_node;242.00;11.60;1045.00;-1.57;0
7;supply_node;232.00;13.00;1064.00;-1.57;0
7;supply_node;207.00;13.70;1111.00;-1.57;0
7;supply_node;179.00;15.80;1101.00;-1.57;0
7;supply_node;194.00;14.70;1149.00;-1.57;0
7;supply_node;206.00;15.40;1070.00;-1.57;0
7;supply_node;224.00;13.30;1048.00;-1.57;0
7;supply_node;194.00;15.60;1044.00;-1.57;0
7;supply_node;184.00;14.00;1140.00;-1.57;0
7;supply_node;216.00;13.70;1120.00;-1.57;0
7;supply_node;141.00;17.50;1132.00;-1.57;0
7;arms_factory;235.00;12.70;1121.00;-1.57;0
7;arms_factory;152.00;18.10;1140.00;-1.57;0
7;arms_factory;142.00;17.70;1141.00;-1.57;0
7;arms_factory;235.00;12.40;1041.00;-1.57;0
7;arms_factory;173.00;20.20;1059.00;-1.57;0
7;arms_factory;144.00;16.40;1123.00;-1.57;0
7;industrial_complex;212.00;16.10;1143.00;-1.57;0
7;industrial_complex;210.00;14.70;1047.00;-1.57;0
7;industrial_complex;196.00;15.30;1098.00;-1.57;0
7;industrial_complex;247.00;10.90;1052.00;-1.57;0
7;industrial_complex;218.00;13.60;1115.00;-1.57;0
7;industrial_complex;243.00;11.90;1042.00;-1.57;0
7;air_base;200.00;16.60;1156.00;-1.57;0
7;bunker;174.00;16.20;1142.00;-1.57;0
7;bunker;242.00;11.90;1062.00;-1.57;0
7;bunker;216.00;14.60;1045.00;-1.57;0
7;bunker;244.00;11.70;1080.00;-1.57;0
7;bunker;222.00;13.00;1112.00;-1.57;0
7;bunker;143.00;17.30;1135.00;-1.57;0
7;bunker;196.00;15.70;1086.00;-1.57;0
7;bunker;183.00;17.90;1049.00;-1.57;0
7;bunker;174.00;17.60;1085.00;-1.57;0
7;bunker;196.00;14.30;1115.00;-1.57;0
7;bunker;222.00;15.30;1147.00;-1.57;0
7;bunker;202.00;14.70;1084.00;-1.57;0
7;anti_air_building;192.00;17.80;1062.00;-1.57;0
7;anti_air_building;148.00;16.40;1123.00;-1.57;0
7;anti_air_building;238.00;12.40;1120.00;-1.57;0
7;synthetic_refinery;200.00;16.70;1062.00;-1.57;0
7;nuclear_reactor;175.00;16.30;1090.00;-1.57;0
7;rocket_site;217.00;13.70;1116.00;-1.57;0
7;radar_station;151.00;17.40;1137.00;-1.57;0
7;fuel_silo;135.00;17.10;1118.00;-1.57;0
8;supply_node;994.00;10.90;1772.00;-1.57;0
8;supply_node;982.00;10.80;1745.00;-1.57;0
8;supply_node;963.00;12.30;1784.00;-1.57;0
8;supply_node;1000.00;11.00;1779.00;-1.57;0
8;supply_node;957.00;11.60;1743.00;-1.57;0
8;supply_node;989.00;11.90;1798.00;-1.57;0
8;supply_node;1031.00;10.90;1793.00;-1.57;0
8;supply_node;989.00;11.20;1777.00;-1.57;0
8;supply_node;992.00;11.00;1758.00;-1.57;0
8;supply_node;1022.00;11.60;1805.00;-1.57;0
8;arms_factory;1029.00;10.10;1765.00;-1.57;0
8;arms_factory;979.00;11.60;1766.00;-1.57;0
8;arms_factory;994.00;12.00;1806.00;-1.57;0
8;arms_factory;985.00;11.50;1760.00;-1.57;0
8;arms_factory;1027.00;10.70;1788.00;-1.57;0
8;arms_factory;994.00;11.20;1783.00;-1.57;0
8;industrial_complex;968.00;12.20;1791.00;-1.57;0
8;industrial_complex;957.00;12.30;1768.00;-1.57;0
8;industrial_complex;1021.00;10.50;1779.00;-1.57;0
8;industrial_complex;981.00;11.10;1753.00;-1.57;0
8;industrial_complex;1019.00;10.40;1760.00;-1.57;0
8;industrial_complex;950.00;12.20;1756.00;-1.57;0
8;air_base;984.00;11.90;1796.00;-1.57;0
8;bunker;1013.00;10.30;1741.00;-1.57;0
8;bunker;990.00;11.20;1783.00;-1.57;0
8;bunker;1006.00;11.90;1797.00;-1.57;0
8;bunker;988.00;11.70;1792.00;-1.57;0
8;bunker;975.00;11.80;1762.00;-1.57;0
8;bunker;1035.00;11.80;1813.00;-1.57;0
8;bunker;951.00;12.20;1765.00;-1.57;0
8;bunker;1010.00;10.50;1755.00;-1.57;0
8;bunker;980.00;11.10;1749.00;-1.57;0
8;bunker;995.00;10.50;1740.00;-1.57;0
8;bunker;944.00;12.60;1783.00;-1.57;0
8;anti_air_building;978.00;11.70;1772.00;-1.57;0
8;anti_air_building;1022.00;11.80;1809.00;-1.57;0
8;anti_air_building;1012.00;12.20;1819.00;-1.57;0
8;synthetic_refinery;997.00;11.10;1780.00;-1.57;0
8;nuclear_reactor;984.00;11.60;1786.00;-1.57;0
8;rocket_site;936.00;12.90;1780.00;-1.57;0
8;radar_station;996.00;10.60;1736.00;-1.57;0
8;fuel_silo;1000.00;11.70;1794.00;-1.57;0
9;supply_node;1572.00;11.20;734.00;-1.57;0
9;supply_node;1590.00;10.50;786.00;-1.57;0
9;supply_node;1591.00;10.10;777.00;-1.57;0
9;supply_node;1602.00;9.80;744.00;-1.57;0
9;supply_node;1615.00;9.80;730.00;-1.57;0
9;supply_node;1613.00;9.80;744.00;-1.57;0
9;supply_node;1603.00;10.10;766.00;-1.57;0
9;supply_node;1628.00;10.00;768.00;-1.57;0
9;supply_node;1589.00;9.80;753.00;-1.57;0
9;supply_node;1623.00;10.10;758.00;-1.57;0
9;supply_node;1641.00;10.00;774.00;-1.57;0
9;supply_node;1635.00;10.10;746.00;-1.57;0
9;supply_node;1608.00;10.20;776.00;-1.57;0
9;supply_node;1591.00;10.10;717.00;-1.57;0
9;arms_factory;1539.00;12.30;784.00;-1.57;0
9;arms_factory;1588.00;10.10;758.00;-1.57;0
9;arms_factory;1601.00;9.70;728.00;-1.57;0
9;arms_factory;1639.00;10.10;739.00;-1.57;0
9;arms_factory;1601.00;9.80;743.00;-1.57;0
9;arms_factory;1622.00;10.10;779.00;-1.57;0
9;industrial_complex;1574.00;11.10;757.00;-1.57;0
9;industrial_complex;1585.00;10.20;731.00;-1.57;0
9;industrial_complex;1577.00;10.40;724.00;-1.57;0
9;industrial_complex;1619.00;9.70;728.00;-1.57;0
9;industrial_complex;1599.00;9.90;731.00;-1.57;0
9;industrial_complex;1603.00;10.00;760.00;-1.57;0
9;air_base;1585.00;10.10;743.00;-1.57;0
9;bunker;1644.00;10.00;755.00;-1.57;0
9;bunker;1632.00;9.70;732.00;-1.57;0
9;bunker;1580.00;11.00;769.00;-1.57;0
9;bunker;1589.00;10.20;778.00;-1.57;0
9;bunker;1611.00;9.80;724.00;-1.57;0
9;bunker;1630.00;10.00;767.00;-1.57;0
9;bunker;1584.00;10.30;735.00;-1.57;0
9;bunker;1628.00;10.10;756.00;-1.57;0
9;bunker;1600.00;10.20;771.00;-1.57;0
9;bunker;1620.00;9.80;740.00;-1.57;0
9;bunker;1620.00;10.00;762.00;-1.57;0
9;bunker;1560.00;11.80;776.00;-1.57;0
9;bunker;1538.00;13.10;775.00;-1.57;0
9;bunker;1597.00;9.80;734.00;-1.57;0
9;bunker;1621.00;10.00;776.00;-1.57;0
9;anti_air_building;1531.00;14.50;751.00;-1.57;0
9;anti_air_building;1598.00;9.90;714.00;-1.57;0
9;anti_air_building;1575.00;11.20;739.00;-1.57;0
9;synthetic_refinery;1580.00;10.20;722.00;-1.57;0
9;nuclear_reactor;1555.00;12.50;772.00;-1.57;0
9;rocket_site;1582.00;10.10;722.00;-1.57;0
9;radar_station;1620.00;9.80;731.00;-1.57;0
9;fuel_silo;1553.00;12.80;767.00;-1.57;0
10;supply_node;2025.00;12.90;379.00;-1.57;0
10;supply_node;1997.00;11.60;387.00;-1.57;0
10;supply_node;2014.00;13.60;425.00;-1.57;0
10;supply_node;2003.00;11.70;380.00;-1.57;0
10;supply_node;2022.00;14.10;445.00;-1.57;0
10;supply_node;2030.00;13.20;432.00;-1.57;0
10;supply_node;2023.00;13.10;414.00;-1.57;0
10;supply_node;2054.00;13.00;454.00;-1.57;0
10;supply_node;2011.00;12.30;399.00;-1.57;0
10;supply_node;1987.00;13.50;427.00;-1.57;0
10;arms_factory;1998.00;14.10;443.00;-1.57;0
10;arms_factory;2043.00;14.30;439.00;-1.57;0
10;arms_factory;1999.00;12.70;370.00;-1.57;0
10;arms_factory;2044.00;13.10;397.00;-1.57;0
10;arms_factory;1994.00;11.80;398.00;-1.57;0
10;arms_factory;2020.00;13.50;427.00;-1.57;0
10;industrial_complex;1988.00;13.40;421.00;-1.57;0
10;industrial_complex;2025.00;13.10;421.00;-1.57;0
10;industrial_complex;1989.00;13.10;412.00;-1.57;0
10;industrial_complex;1996.00;12.00;379.00;-1.57;0
10;industrial_complex;2012.00;13.10;416.00;-1.57;0
10;industrial_complex;2020.00;12.10;387.00;-1.57;0
10;air_base;2014.00;11.80;390.00;-1.57;0
10;bunker;2013.00;13.80;429.00;-1.57;0
10;bunker;2027.00;13.20;415.00;-1.57;0
10;bunker;1998.00;12.10;407.00;-1.57;0
10;bunker;2009.00;14.60;445.00;-1.57;0
10;bunker;1995.00;14.20;448.00;-1.57;0
10;bunker;1990.00;13.00;411.00;-1.57;0
10;bunker;2019.00;12.00;383.00;-1.57;0
10;bunker;2019.00;12.30;391.00;-1.57;0
10;bunker;2032.00;13.90;441.00;-1.57;0
10;bunker;2019.00;13.60;426.00;-1.57;0
10;bunker;2028.00;12.30;395.00;-1.57;0
10;bunker;2012.00;12.40;407.00;-1.57;0
10;anti_air_building;2039.00;12.40;386.00;-1.57;0
10;anti_air_building;2029.00;11.90;387.00;-1.57;0
10;anti_air_building;1998.00;11.70;384.00;-1.57;0
10;synthetic_refinery;2021.00;13.60;433.00;-1.57;0
10;nuclear_reactor;1998.00;13.90;441.00;-1.57;0
10;rocket_site;2005.00;13.80;435.00;-1.57;0
10;radar_station;1993.00;11.60;397.00;-1.57;0
10;fuel_silo;2030.00;12.00;386.00;-1.57;0
11;supply_node;5325.00;10.80;572.00;-1.57;0
11;supply_node;5343.00;10.20;593.00;-1.57;0
11;supply_node;5393.00;10.80;572.00;-1.57;0
11;supply_node;5404.00;9.70;646.00;-1.57;0
11;supply_node;5364.00;9.70;602.00;-1.57;0
11;supply_node;5294.00;9.80;578.00;-1.57;0
11;supply_node;5367.00;9.70;613.00;-1.57;0
11;supply_node;5334.00;9.80;598.00;-1.57;0
11;arms_factory;5371.00;9.90;597.00;-1.57;0
11;arms_factory;5411.00;10.90;577.00;-1.57;0
11;arms_factory;5380.00;11.00;568.00;-1.57;0
11;arms_factory;5391.00;10.90;555.00;-1.57;0
11;arms_factory;5392.00;9.80;623.00;-1.57;0
11;arms_factory;5361.00;10.70;571.00;-1.57;0
11;industrial_complex;5430.00;10.30;625.00;-1.57;0
11;industrial_complex;5393.00;9.90;511.00;-1.57;0
11;industrial_complex;5407.00;10.90;519.00;-1.57;0
11;industrial_complex;5355.00;9.90;595.00;-1.57;0
11;industrial_complex;5439.00;10.10;638.00;-1.57;0
11;industrial_complex;5337.00;10.90;544.00;-1.57;0
11;air_base;5399.00;10.00;507.00;-1.57;0
11;bunker;5419.00;12.00;552.00;-1.57;0
11;bunker;5384.00;10.90;571.00;-1.57;0
11;bunker;5440.00;10.30;631.00;-1.57;0
11;bunker;5463.00;13.00;593.00;-1.57;0
11;bunker;5343.00;11.10;561.00;-1.57;0
11;bunker;5405.00;10.80;588.00;-1.57;0
11;bunker;5364.00;10.90;570.00;-1.57;0
11;bunker;5297.00;9.90;601.00;-1.57;0
11;bunker;5337.00;10.80;537.00;-1.57;0
11;bunker;5319.00;10.40;578.00;-1.57;0
11;bunker;5311.00;10.20;609.00;-1.57;0
11;bunker;5383.00;11.10;539.00;-1.57;0
11;bunker;5337.00;10.80;568.00;-1.57;0
11;bunker;5413.00;11.60;519.00;-1.57;0
11;bunker;5414.00;10.90;574.00;-1.57;0
11;bunker;5436.00;13.60;577.00;-1.57;0
11;bunker;5402.00;10.20;596.00;-1.57;0
11;bunker;5427.00;10.30;613.00;-1.57;0
11;bunker;5357.00;9.90;596.00;-1.57;0
11;coastal_bunker;5324.00;9.80;601.00;-1.57;0
11;coastal_bunker;5370.00;9.70;640.00;-1.57;0
11;coastal_bunker;5295.00;9.70;608.00;-1.57;0
11;coastal_bunker;5367.00;9.70;603.00;-1.57;0
11;coastal_bunker;5307.00;9.80;592.00;-1.57;0
11;coastal_bunker;5392.00;9.70;642.00;-1.57;0
11;coastal_bunker;5368.00;9.70;612.00;-1.57;0
11;coastal_bunker;5334.00;9.70;610.00;-1.57;0
11;dockyard;5384.00;9.70;640.00;-1.57;0
11;naval_base;5320.00;9.70;629.00;-1.57;17754
11;naval_base;5366.00;9.70;636.00;-1.57;17754
11;naval_base;5303.00;9.70;625.00;-1.57;19469
11;naval_base;5359.00;9.70;602.00;-1.57;17754
11;naval_base;5304.00;9.80;575.00;-1.57;18924
11;naval_base;5390.00;9.70;641.00;-1.57;17919
11;naval_base;5362.00;9.70;612.00;-1.57;17754
11;naval_base;5341.00;9.70;611.00;-1.57;17754
11;anti_air_building;5344.00;10.50;533.00;-1.57;0
11;anti_air_building;5381.00;10.90;570.00;-1.57;0
11;anti_air_building;5418.00;10.80;596.00;-1.57;0
11;synthetic_refinery;5401.00;9.80;630.00;-1.57;0
11;nuclear_reactor;5417.00;11.60;530.00;-1.57;0
11;rocket_site;5417.00;11.80;552.00;-1.57;0
11;radar_station;5322.00;9.80;619.00;-1.57;0
11;fuel_silo;5409.00;9.90;622.00;-1.57;0
12;supply_node;4672.00;12.20;1901.00;-1.57;0
12;supply_node;4741.00;12.20;1928.00;-1.57;0
12;supply_node;4759.00;9.80;1840.00;-1.57;0
12;supply_node;4729.00;9.70;1842.00;-1.57;0
12;supply_node;4799.00;9.80;1851.00;-1.57;0
12;supply_node;4734.00;9.70;1835.00;-1.57;0
12;supply_node;4769.00;9.80;1857.00;-1.57;0
12;supply_node;4776.00;9.80;1855.00;-1.57;0
12;arms_factory;4710.00;11.90;1907.00;-1.57;0
12;arms_factory;4668.00;12.40;1903.00;-1.57;0
12;arms_factory;4737.00;10.50;1870.00;-1.57;0
